simulation_id,Uhub,Hs,Tp,CurrentSpeed
2310,41.7,4.2,6.3,1.28
2311,41.7,4.2,7,1.11
2312,48.9,13.6,15.5,0.97
2313,41.7,4.2,6.3,1.11
2314,41.7,4.2,7.7,1.11
2315,41.7,4.2,7,1.11
2316,41.7,4.2,7,1.11
2317,41.7,4.2,7.7,1.28
2318,41.7,4.2,6.3,1.11
2319,41.7,4.2,7,1.11
2320,48.9,13.6,15.5,0.97
2321,41.7,4.2,7,1.11
2322,41.7,4.2,6.3,1.11
2323,41.7,4.2,6.3,1.11
2324,41.7,4.2,7.7,1.11
2325,41.7,4.2,6.3,1.11
2326,41.7,4.2,7.7,1.11
2327,41.7,4.2,7.7,1.11
2328,41.7,4.2,6.3,1.11
2329,41.7,4.2,7.7,1.11
2330,41.7,4.2,7,1.11
2331,41.7,4.2,6.3,1.11
2332,41.7,4.2,7,1.11
2333,41.7,4.2,6.3,1.11
2334,41.7,4.2,7,1.11
2335,41.7,4.2,7.7,1.07
2336,41.7,4.2,7.7,1.11
2337,41.7,4.2,7.7,1.07
2338,41.7,4.2,7,1.07
2339,41.7,4.2,7.7,1.07
2340,41.7,4.2,7.7,1.11
2341,41.7,4.2,7.7,1.07
2342,41.7,4.2,7,1.11
2343,41.7,4.2,6.3,1.11
2344,41.7,4.2,6.3,1.11
2345,48.9,13.6,17.05,0.97
2346,41.7,4.2,7.7,1.11
2347,41.7,4.2,7,1.11
2348,41.7,4.2,6.3,1.11
2349,41.7,4.2,7,1.11
2350,41.7,4.2,6.3,1.11
2351,41.7,4.2,6.3,1.11
2352,41.7,4.2,6.3,1.07
2353,41.7,4.2,7,1.07
2354,41.7,4.2,6.3,1.07
2355,41.7,4.2,6.3,1.07
2356,41.7,4.2,7.7,1.07
2357,41.7,4.2,7.7,1.07
2358,41.7,4.2,7,1.07
2359,48.9,13.6,13.95,0.97
2360,41.7,4.2,6.3,1.07
2361,48.9,13.6,13.95,0.97
2362,41.7,4.2,6.3,1.07
2363,41.7,4.2,7,1.07
2364,41.7,4.2,6.3,1.07
2365,41.7,4.5,7.9,1.11
2366,41.7,4.2,6.3,1.07
2367,41.7,4.5,7.9,1.11
2368,41.7,4.2,6.3,1.07
2369,41.7,4.5,7.9,1.11
2370,41.7,4.5,8.69,1.11
2371,41.7,4.5,7.11,1.11
2372,41.7,4.5,7.11,1.11
2373,41.7,4.5,8.69,1.11
2374,41.7,4.5,7.9,1.11
2375,41.7,4.5,8.69,1.21
2376,48.9,13.6,17.05,1.44
2377,41.7,4.5,8.69,1.11
2378,41.7,4.5,7.9,1.11
2379,41.7,4.5,7.11,1.11
2380,41.7,4.5,8.69,1.21
2381,41.7,4.5,7.11,1.11
2382,41.7,4.5,7.9,1.11
2383,41.7,4.5,8.69,1.21
2384,41.7,4.5,7.11,1.11
2385,41.7,4.5,7.9,1.21
2386,41.7,4.5,7.9,1.21
2387,41.7,4.5,7.9,1.21
2388,41.7,4.5,8.69,1.21
2389,41.7,4.5,7.11,1.21
2390,48.9,13.6,17.05,1.44
2391,41.7,4.5,7.9,1.21
2392,41.7,4.5,8.69,1.21
2393,41.7,4.5,7.11,1.21
2394,41.7,4.5,7.11,1.21
2395,41.7,4.5,8.69,1.21
2396,41.7,4.5,8.69,1.19
2397,41.7,4.5,7.9,1.19
2398,41.7,4.5,8.69,1.19
2399,41.7,4.5,8.69,1.21
2400,41.7,4.5,7.9,1.21
2401,41.7,4.5,7.9,1.21
2402,41.7,4.5,8.69,1.21
2403,41.7,4.5,7.9,1.21
2404,41.7,4.5,7.11,1.21
2405,41.7,4.5,7.11,1.19
2406,41.7,4.5,8.69,1.21
2407,41.7,4.5,7.9,1.19
2408,41.7,4.5,8.69,1.21
2409,41.7,4.5,7.9,1.21
2410,41.7,4.5,8.69,1.19
2411,41.7,4.5,8.69,1.19
2412,41.7,4.5,7.11,1.21
2413,41.7,4.5,7.9,1.19
2414,41.7,4.5,7.11,1.21
2415,41.7,4.5,8.69,1.19
2416,41.7,4.5,7.9,1.21
2417,41.7,4.5,8.69,1.19
2418,41.7,4.5,7.11,1.19
2419,41.7,4.5,7.9,1.19
2420,41.7,4.5,7.11,1.19
2421,41.7,4.5,8.69,1.19
2422,41.7,4.5,7.11,1.21
2423,48.9,13.6,17.05,1.44
2424,41.7,4.5,7.9,1.19
2425,41.7,4.5,7.9,1.21
2426,41.7,4.5,7.9,1.21
2427,41.7,4.5,7.11,1.19
2428,41.7,4.5,7.9,1.19
2429,41.7,4.5,8.69,1.19
2430,41.7,4.5,7.11,1.19
2431,41.7,4.5,7.9,1.19
2432,48.9,13.6,13.95,1.44
2433,41.7,4.5,7.9,1.19
2434,41.7,4.5,7.9,1.21
2435,41.7,4.5,7.9,1.19
2436,41.7,4.5,7.11,1.19
2437,41.7,4.5,8.69,1.21
2438,41.7,4.5,8.69,1.19
2439,41.7,4.5,7.9,1.19
2440,41.7,4.5,7.11,1.19
2441,41.7,4.5,7.11,1.19
2442,41.7,4.5,7.9,1.21
2443,41.7,4.5,8.69,1.21
2444,48.9,13.6,15.5,1.44
2445,41.7,4.5,7.11,1.21
2446,41.7,4.5,7.9,1.19
2447,41.7,4.5,7.9,1.19
2448,41.7,4.5,8.69,1.19
2449,41.7,4.5,7.9,1.19
2450,41.7,4.5,7.11,1.21
2451,41.7,4.5,7.11,1.21
2452,41.7,4.5,7.11,1.19
2453,41.7,4.5,8.69,1.19
2454,41.7,4.5,7.9,1.21
2455,41.7,4.5,8.69,1.19
2456,41.7,4.5,7.11,1.19
2457,41.7,4.5,8.69,1.21
2458,41.7,4.5,8.69,1.21
2459,48.9,13.6,13.95,1.44
2460,41.7,4.5,8.69,1.21
2461,41.7,4.5,7.11,1.19
2462,41.7,4.5,7.9,1.21
2463,41.7,4.5,8.69,1.19
2464,41.7,4.5,8.69,1.19
2465,41.7,4.5,7.9,1.19
2466,41.7,4.5,7.9,1.19
2467,41.7,4.5,7.11,1.21
2468,41.7,4.5,7.11,1.19
2469,41.7,4.5,7.11,1.21
2470,48.9,13.6,13.95,1.44
2471,41.7,4.5,7.11,1.19
2472,41.7,4.5,7.11,1.21
2473,41.7,4.5,7.11,1.21
2474,41.7,4.5,7.11,1.21
2475,48.9,13.6,17.05,0.97
2476,48.9,13.6,15.5,1.44
2477,41.7,4.5,7.92,1.07
2478,41.7,4.5,7.92,1.07
2479,48.9,13.6,17.05,1.44
2480,41.7,4.5,7.92,1.07
2481,41.7,4.5,7.11,1.19
2482,48.9,13.6,17.05,1.44
2483,41.7,4.5,7.11,1.19
2484,41.7,4.5,7.2,1.07
2485,41.7,4.5,7.2,1.07
2486,41.7,4.5,6.48,1.07
2487,41.7,4.5,6.48,1.07
2488,41.7,4.5,7.2,1.07
2489,41.7,4.5,7.2,1.07
2490,41.7,4.5,7.92,1.07
2491,41.7,4.5,7.92,1.07
2492,41.7,4.5,7.92,1.07
2493,41.7,4.5,7.92,1.07
2494,48.9,13.6,17.05,1.44
2495,41.7,4.5,7.92,1.07
2496,41.7,4.5,7.92,1.07
2497,41.7,4.5,6.48,1.07
2498,41.7,4.5,6.48,1.07
2499,41.7,4.5,7.2,1.07
2500,41.7,4.5,6.48,1.07
2501,41.7,4.5,7.92,1.07
2502,41.7,4.5,7.2,1.07
2503,41.7,4.5,7.2,1.07
2504,41.7,4.5,6.48,1.07
2505,41.7,4.5,7.2,1.07
2506,41.7,4.5,7.92,1.07
2507,41.7,4.5,7.2,1.07
2508,41.7,4.5,6.48,1.07
2509,41.7,4.5,6.48,1.07
2510,41.7,4.5,7.2,1.07
2511,41.7,4.5,7.2,1.07
2512,41.7,4.5,7.92,1.07
2513,41.7,4.5,7.2,1.07
2514,48.9,13.6,15.5,1.44
2515,41.7,4.5,7.92,1.07
2516,41.7,4.5,7.92,1.07
2517,41.7,4.5,7.2,1.07
2518,41.7,4.5,6.48,1.07
2519,41.7,4.5,6.48,1.07
2520,41.7,4.5,6.48,1.07
2521,41.7,4.5,6.48,1.07
2522,41.7,4.5,7.92,1.07
2523,41.7,4.5,7.2,1.19
2524,41.7,4.5,7.2,1.07
2525,41.7,4.5,7.2,1.19
2526,41.7,4.5,7.92,1.19
2527,41.7,4.5,7.92,1.19
2528,48.9,13.6,15.5,1.44
2529,41.7,4.5,6.48,1.07
2530,48.9,13.6,15.5,1.44
2531,41.7,4.5,7.2,1.19
2532,41.7,4.5,7.92,1.19
2533,41.7,4.5,6.48,1.07
2534,41.7,4.5,7.92,1.19
2535,41.7,4.5,7.92,1.19
2536,41.7,4.5,6.48,1.19
2537,41.7,4.5,7.2,1.19
2538,41.7,4.5,7.92,1.19
2539,41.7,4.5,7.2,1.19
2540,41.7,4.5,7.2,1.07
2541,41.7,4.5,7.92,1.19
2542,41.7,4.5,7.92,1.11
2543,41.7,4.5,7.92,1.19
2544,41.7,4.5,7.2,1.19
2545,41.7,4.5,7.2,1.19
2546,41.7,4.5,7.92,1.19
2547,41.7,4.5,7.92,1.19
2548,41.7,4.5,7.2,1.19
2549,41.7,4.5,7.92,1.19
2550,41.7,4.5,7.92,1.19
2551,41.7,4.5,6.48,1.19
2552,41.7,4.5,6.48,1.19
2553,41.7,4.5,6.48,1.07
2554,41.7,4.5,6.48,1.19
2555,41.7,4.5,7.2,1.19
2556,41.7,4.5,7.2,1.19
2557,41.7,4.5,7.92,1.19
2558,41.7,4.5,7.92,1.19
2559,41.7,4.5,6.48,1.19
2560,41.7,4.5,7.92,1.11
2561,48.9,13.6,13.95,1.44
2562,41.7,4.5,7.2,1.19
2563,41.7,4.5,7.2,1.19
2564,41.7,4.5,6.48,1.19
2565,41.7,4.5,7.2,1.19
2566,41.7,4.5,6.48,1.19
2567,41.7,4.5,6.48,1.19
2568,41.7,4.5,6.48,1.19
2569,41.7,4.5,7.2,1.11
2570,41.7,4.5,7.2,1.19
2571,41.7,4.5,6.48,1.19
2572,41.7,4.5,6.48,1.19
2573,41.7,4.5,6.48,1.11
2574,41.7,4.5,6.48,1.19
2575,48.9,13.6,13.95,1.44
2576,41.7,4.5,6.48,1.19
2577,41.7,4.5,7.92,1.19
2578,41.7,4.5,6.48,1.19
2579,48.9,13.6,13.95,1.44
2580,41.7,4.5,6.48,1.19
2581,41.7,4.5,7.2,1.19
2582,48.9,13.6,17.05,1.44
2583,41.7,4.5,7.2,1.11
2584,41.7,4.5,7.2,1.11
2585,48.9,13.6,17.05,1.44
2586,41.7,4.5,7.92,1.11
2587,41.7,4.5,6.48,1.11
2588,41.7,4.5,6.48,1.11
2589,41.7,4.5,7.92,1.11
2590,41.7,4.5,7.2,1.11
2591,48.9,13.6,17.05,1.44
2592,41.7,4.5,7.92,1.11
2593,41.7,4.5,7.2,1.11
2594,41.7,4.5,7.2,1.11
2595,41.7,4.5,7.92,1.11
2596,41.7,4.5,7.2,1.11
2597,41.7,4.5,7.2,1.11
2598,41.7,4.5,6.48,1.11
2599,41.7,4.5,7.92,1.11
2600,41.7,4.5,6.48,1.11
2601,41.7,4.5,7.92,1.11
2602,41.7,4.5,7.2,1.11
2603,41.7,4.5,6.48,1.11
2604,41.7,4.5,7.92,1.11
2605,41.7,4.5,6.48,1.11
2606,41.7,4.5,7.92,1.11
2607,41.7,4.5,6.48,1.11
2608,48.9,13.6,15.5,1.44
2609,41.7,4.5,6.48,1.11
2610,41.7,4.5,7.92,1.11
2611,48.9,13.6,15.5,1.44
2612,41.7,4.5,6.48,1.11
2613,41.7,4.5,7.92,1.11
2614,38.5,4.5,7.92,1.07
2615,41.7,4.5,7.2,1.11
2616,38.5,4.5,7.92,1.07
2617,41.7,4.5,6.48,1.11
2618,41.7,4.5,7.2,1.11
2619,38.5,4.5,7.2,1.07
2620,41.7,4.5,6.48,1.11
2621,38.5,4.5,6.48,1.07
2622,41.7,4.5,6.48,1.11
2623,41.7,4.5,7.2,1.11
2624,38.5,4.5,7.2,1.07
2625,38.5,4.5,7.92,1.07
2626,38.5,4.5,6.48,1.07
2627,38.5,4.5,7.2,1.07
2628,38.5,4.5,7.2,1.07
2629,38.5,4.5,7.2,1.07
2630,38.5,4.5,7.92,1.07
2631,38.5,4.5,6.48,1.07
2632,38.5,4.5,6.48,1.07
2633,38.5,4.5,6.48,1.07
2634,38.5,4.5,6.48,1.07
2635,48.9,13.6,15.5,1.44
2636,38.5,4.5,7.92,1.07
2637,38.5,4.5,6.48,1.07
2638,38.5,4.5,7.92,1.07
2639,38.5,4.5,7.92,1.07
2640,38.5,4.5,7.2,1.07
2641,38.5,4.5,6.48,1.07
2642,38.5,4.5,7.2,1.07
2643,38.5,4.5,7.2,1.07
2644,48.9,13.6,13.95,1.44
2645,38.5,4.5,7.2,1.07
2646,38.5,4.5,6.48,1.07
2647,38.5,4.5,7.2,1.07
2648,38.5,4.5,7.92,1.19
2649,48.9,13.6,13.95,1.44
2650,38.5,4.5,6.48,1.07
2651,38.5,4.5,6.48,1.07
2652,38.5,4.5,7.92,1.07
2653,38.5,4.5,7.92,1.19
2654,38.5,4.5,7.92,1.07
2655,38.5,4.5,7.2,1.07
2656,48.9,13.6,17.05,1.44
2657,38.5,4.5,7.2,1.19
2658,38.5,4.5,7.92,1.07
2659,38.5,4.5,6.48,1.19
2660,38.5,4.5,7.92,1.07
2661,48.9,13.6,13.95,1.44
2662,38.5,4.5,6.48,1.07
2663,38.5,4.5,7.2,1.07
2664,38.5,4.5,7.2,1.07
2665,38.5,4.5,7.92,1.19
2666,38.5,4.5,6.48,1.07
2667,38.5,4.5,7.2,1.19
2668,38.5,4.5,7.2,1.19
2669,38.5,4.5,7.2,1.19
2670,38.5,4.5,6.48,1.19
2671,38.5,4.5,7.92,1.19
2672,38.5,4.5,7.2,1.19
2673,38.5,4.5,6.48,1.19
2674,38.5,4.5,6.48,1.19
2675,38.5,4.5,7.92,1.19
2676,48.9,13.6,17.05,1.44
2677,38.5,4.5,7.92,1.19
2678,38.5,4.5,7.92,1.19
2679,38.5,4.5,7.2,1.19
2680,38.5,4.5,6.48,1.19
2681,38.5,4.5,6.48,1.19
2682,38.5,4.5,7.2,1.19
2683,38.5,4.5,6.48,1.19
2684,38.5,4.5,7.2,1.19
2685,38.5,4.5,7.92,1.19
2686,48.9,13.6,15.5,1.44
2687,38.5,4.5,7.2,1.19
2688,38.5,4.5,7.2,1.19
2689,38.5,4.5,6.48,1.19
2690,38.5,4.5,6.48,1.19
2691,38.5,4.5,7.2,1.19
2692,38.5,4.5,7.92,1.19
2693,38.5,4.5,7.2,1.19
2694,38.5,4.5,7.92,1.19
2695,38.5,4.5,6.48,1.19
2696,48.9,13.6,15.5,1.44
2697,38.5,4.5,6.48,1.19
2698,38.5,4.5,7.2,1.19
2699,38.5,4.5,7.92,1.11
2700,38.5,4.5,6.48,1.19
2701,38.5,4.5,7.2,1.11
2702,38.5,4.5,6.48,1.19
2703,38.5,4.5,7.92,1.11
2704,38.5,4.5,6.48,1.11
2705,38.5,4.5,7.92,1.11
2706,38.5,4.5,7.2,1.11
2707,38.5,4.5,6.48,1.11
2708,38.5,4.5,7.92,1.11
2709,48.9,13.6,15.5,1.44
2710,38.5,4.5,7.2,1.11
2711,38.5,4.5,7.2,1.11
2712,38.5,4.5,6.48,1.11
2713,38.5,4.5,6.48,1.11
2714,38.5,4.5,7.2,1.11
2715,38.5,4.5,7.2,1.11
2716,38.5,4.5,7.2,1.11
2717,38.5,4.5,7.92,1.11
2718,38.5,4.5,7.92,1.11
2719,38.5,4.5,7.92,1.11
2720,38.5,4.5,7.92,1.11
2721,38.5,4.5,6.48,1.11
2722,38.5,4.5,6.48,1.11
2723,38.5,4.5,7.92,1.11
2724,38.5,4.5,7.92,1.11
2725,38.5,4.5,7.2,1.11
2726,38.5,4.5,7.2,1.11
2727,38.5,4.8,8.1,1.19
2728,38.5,4.5,6.48,1.11
2729,38.5,4.5,7.2,1.11
2730,38.5,4.5,6.48,1.11
2731,38.5,4.5,7.92,1.11
2732,48.9,13.6,13.95,1.44
2733,38.5,4.8,8.1,1.19
2734,38.5,4.5,6.48,1.11
2735,48.9,13.6,13.95,1.44
2736,38.5,4.8,8.91,1.19
2737,38.5,4.8,8.91,1.19
2738,38.5,4.8,8.91,1.19
2739,38.5,4.8,7.29,1.19
2740,38.5,4.8,8.91,1.19
2741,48.9,13.6,17.05,1.44
2742,38.5,4.8,7.29,1.19
2743,38.5,4.8,8.91,1.19
2744,38.5,4.8,8.1,1.19
2745,38.5,4.8,7.29,1.19
2746,38.5,4.8,8.1,1.19
2747,38.5,4.8,8.1,1.19
2748,48.9,13.6,15.5,1.44
2749,38.5,4.8,7.29,1.19
2750,38.5,4.8,8.91,1.27
2751,38.5,4.8,8.1,1.27
2752,38.5,4.8,8.91,1.27
2753,38.5,4.8,8.91,1.27
2754,38.5,4.8,8.91,1.19
2755,38.5,4.8,8.91,1.27
2756,38.5,4.8,8.91,1.19
2757,38.5,4.8,8.1,1.19
2758,38.5,4.8,8.1,1.19
2759,38.5,4.8,8.1,1.27
2760,38.5,4.8,8.91,1.27
2761,38.5,4.8,7.29,1.27
2762,38.5,4.8,7.29,1.19
2763,38.5,4.8,8.91,1.19
2764,38.5,4.8,7.29,1.27
2765,38.5,4.8,8.91,1.27
2766,38.5,4.8,8.91,1.27
2767,38.5,4.8,7.29,1.27
2768,38.5,4.8,8.91,1.27
2769,38.5,4.8,7.29,1.27
2770,38.5,4.8,8.1,1.19
2771,38.5,4.8,8.1,1.27
2772,38.5,4.8,7.29,1.19
2773,38.5,4.8,8.1,1.27
2774,38.5,4.8,7.29,1.27
2775,38.5,4.8,8.1,1.27
2776,38.5,4.8,7.29,1.27
2777,38.5,4.8,8.91,1.27
2778,38.5,4.8,7.29,1.27
2779,38.5,4.8,8.1,1.27
2780,38.5,4.8,8.1,1.27
2781,38.5,4.8,8.1,1.27
2782,38.5,4.8,7.29,1.19
2783,38.5,4.8,8.91,1.27
2784,38.5,4.8,7.29,1.27
2785,38.5,4.8,7.29,1.27
2786,38.5,4.8,7.29,1.19
2787,38.5,4.8,8.1,1.27
2788,38.5,4.8,8.91,1.27
2789,38.5,4.8,8.1,1.27
2790,38.5,4.8,8.91,1.27
2791,48.9,13.6,13.95,1.44
2792,38.5,4.8,8.1,1.27
2793,38.5,4.8,8.91,1.27
2794,48.9,13.6,15.5,1.44
2795,38.5,4.8,7.29,1.27
2796,48.9,13.6,13.95,1.44
2797,38.5,4.8,7.29,1.27
2798,38.5,4.8,8.1,1.27
2799,38.5,4.8,8.1,1.27
2800,38.5,4.8,7.29,1.27
2801,38.5,4.8,8.1,1.27
2802,38.5,4.8,8.91,1.27
2803,38.5,4.5,8.69,1.11
2804,38.5,4.8,7.29,1.27
2805,48.9,13.6,17.05,1.44
2806,38.5,4.8,8.91,1.21
2807,38.5,4.8,8.91,1.21
2808,38.5,4.8,7.29,1.27
2809,38.5,4.8,8.91,1.21
2810,38.5,4.8,8.91,1.21
2811,48.9,13.6,17.05,1.44
2812,38.5,4.8,8.1,1.21
2813,38.5,4.8,8.91,1.21
2814,38.5,4.8,8.91,1.21
2815,38.5,4.5,8.69,1.11
2816,38.5,4.8,8.91,1.21
2817,38.5,4.8,7.29,1.21
2818,38.5,4.8,7.29,1.27
2819,38.5,4.8,8.1,1.21
2820,38.5,4.5,7.9,1.11
2821,38.5,4.5,8.69,1.11
2822,38.5,4.8,7.29,1.21
2823,38.5,4.8,8.1,1.21
2824,38.5,4.5,7.9,1.11
2825,38.5,4.8,7.29,1.21
2826,38.5,4.8,8.91,1.21
2827,38.5,4.8,8.1,1.21
2828,38.5,4.8,8.1,1.21
2829,38.5,4.8,8.91,1.21
2830,38.5,4.8,8.1,1.21
2831,38.5,4.5,7.11,1.11
2832,38.5,4.8,8.91,1.21
2833,38.5,4.8,8.1,1.21
2834,38.5,4.5,8.69,1.11
2835,38.5,4.8,7.29,1.21
2836,38.5,4.8,7.29,1.21
2837,38.5,4.5,7.9,1.11
2838,38.5,4.5,8.69,1.11
2839,38.5,4.5,7.11,1.11
2840,38.5,4.8,8.91,1.21
2841,38.5,4.5,7.9,1.11
2842,38.5,4.8,7.29,1.21
2843,38.5,4.5,7.9,1.11
2844,48.9,13.6,15.5,1.44
2845,38.5,4.8,8.1,1.21
2846,38.5,4.5,7.11,1.11
2847,38.5,4.5,8.69,1.11
2848,38.5,4.8,7.29,1.21
2849,38.5,4.8,8.1,1.21
2850,38.5,4.8,8.91,1.21
2851,38.5,4.8,7.29,1.21
2852,38.5,4.8,8.1,1.21
2853,38.5,4.5,7.11,1.11
2854,38.5,4.8,7.29,1.21
2855,38.5,4.5,7.9,1.11
2856,38.5,4.8,7.29,1.21
2857,38.5,4.5,8.69,1.11
2858,38.5,4.5,8.69,1.11
2859,38.5,4.5,8.69,1.21
2860,38.5,4.5,7.11,1.11
2861,38.5,4.8,7.29,1.21
2862,38.5,4.5,8.69,1.21
2863,48.9,13.6,17.05,1.44
2864,38.5,4.8,8.91,1.21
2865,38.5,4.5,7.11,1.11
2866,48.9,13.6,15.5,1.44
2867,38.5,4.8,8.91,1.21
2868,38.5,4.8,7.29,1.21
2869,38.5,4.8,7.29,1.21
2870,48.9,13.6,13.95,1.44
2871,38.5,4.5,8.69,1.11
2872,38.5,4.5,7.11,1.11
2873,38.5,4.5,7.9,1.11
2874,38.5,4.8,8.1,1.21
2875,38.5,4.8,7.29,1.21
2876,38.5,4.8,8.1,1.21
2877,38.5,4.5,7.9,1.11
2878,38.5,4.5,8.69,1.11
2879,38.5,4.5,7.9,1.11
2880,48.9,13.6,13.95,1.44
2881,38.5,4.8,8.1,1.21
2882,38.5,4.5,7.9,1.11
2883,38.5,4.5,8.69,1.11
2884,38.5,4.8,8.91,1.21
2885,38.5,4.5,7.11,1.11
2886,38.5,4.5,7.9,1.11
2887,38.5,4.5,7.11,1.11
2888,38.5,4.5,7.9,1.11
2889,48.9,13.6,15.5,1.44
2890,48.9,13.6,13.95,1.44
2891,38.5,4.5,7.11,1.11
2892,38.5,4.5,7.11,1.11
2893,38.5,4.5,7.11,1.11
2894,38.5,4.5,7.11,1.11
2895,38.5,4.5,7.9,1.21
2896,38.5,4.8,8.1,1.21
2897,48.9,13.6,13.95,1.44
2898,38.5,4.5,7.9,1.11
2899,38.5,4.8,8.1,1.21
2900,38.5,4.5,7.11,1.11
2901,38.5,4.5,8.69,1.21
2902,38.5,4.5,7.9,1.11
2903,38.5,4.5,8.69,1.11
2904,38.5,4.5,7.9,1.11
2905,38.5,4.5,8.69,1.11
2906,38.5,4.5,7.11,1.11
2907,38.5,4.5,8.69,1.11
2908,38.5,4.5,8.69,1.11
2909,48.9,13.6,17.05,1.44
2910,38.5,4.8,7.29,1.21
2911,48.9,13.6,17.05,1.44
2912,38.5,4.5,7.9,1.21
2913,38.5,4.5,7.9,1.21
2914,38.5,4.5,8.69,1.21
2915,38.5,4.5,7.11,1.21
2916,38.5,4.5,7.11,1.21
2917,38.5,4.5,7.11,1.21
2918,38.5,4.5,8.69,1.21
2919,38.5,4.5,8.69,1.21
2920,38.5,4.5,7.9,1.21
2921,38.5,4.5,7.9,1.21
2922,38.5,4.5,7.9,1.21
2923,38.5,4.5,7.11,1.21
2924,38.5,4.5,8.69,1.21
2925,38.5,4.5,7.11,1.21
2926,38.5,4.5,8.69,1.21
2927,38.5,4.5,7.11,1.21
2928,38.5,4.5,8.69,1.21
2929,38.5,4.5,7.9,1.21
2930,48.9,13.6,17.05,1.44
2931,38.5,4.5,7.9,1.21
2932,38.5,4.5,7.11,1.21
2933,38.5,4.5,7.11,1.21
2934,38.5,4.5,8.69,1.19
2935,38.5,4.5,8.69,1.19
2936,38.5,4.5,8.69,1.21
2937,38.5,4.5,8.69,1.21
2938,38.5,4.5,8.69,1.19
2939,38.5,4.5,7.9,1.21
2940,38.5,4.5,8.69,1.21
2941,38.5,4.5,7.11,1.21
2942,38.5,4.5,7.9,1.19
2943,38.5,4.5,8.69,1.21
2944,38.5,4.5,7.9,1.21
2945,48.9,13.6,15.5,1.44
2946,38.5,4.5,8.69,1.21
2947,38.5,4.5,7.9,1.19
2948,38.5,4.5,8.69,1.21
2949,38.5,4.5,7.9,1.21
2950,38.5,4.5,7.9,1.21
2951,38.5,4.5,7.9,1.19
2952,38.5,4.5,7.9,1.21
2953,38.5,4.5,7.11,1.21
2954,38.5,4.5,7.9,1.21
2955,38.5,4.5,7.9,1.21
2956,38.5,4.5,7.11,1.21
2957,38.5,4.5,7.11,1.21
2958,38.5,4.5,8.69,1.19
2959,38.5,4.5,7.11,1.21
2960,38.5,4.5,7.11,1.21
2961,38.5,4.5,7.11,1.19
2962,38.5,4.5,7.11,1.19
2963,38.5,4.5,7.11,1.21
2964,48.9,13.6,15.5,1.44
2965,38.5,4.5,8.69,1.19
2966,38.5,4.5,8.69,1.19
2967,38.5,4.5,7.9,1.19
2968,48.9,13.6,15.5,1.44
2969,38.5,4.5,7.9,1.19
2970,38.5,4.5,7.11,1.19
2971,38.5,4.5,8.69,1.19
2972,48.9,13.6,13.95,1.44
2973,38.5,4.5,8.69,1.19
2974,38.5,4.5,7.11,1.19
2975,38.5,4.5,7.9,1.19
2976,38.5,4.5,8.69,1.19
2977,38.5,4.5,7.9,1.19
2978,38.5,4.5,7.9,1.19
2979,38.5,4.5,7.11,1.19
2980,38.5,4.5,7.11,1.19
2981,38.5,4.5,7.11,1.19
2982,38.5,4.5,8.69,1.19
2983,38.5,4.5,7.9,1.19
2984,38.5,4.5,8.69,1.19
2985,38.5,4.5,8.69,1.19
2986,38.5,4.5,7.11,1.19
2987,38.5,4.5,8.69,1.19
2988,38.5,4.5,7.9,1.19
2989,38.5,4.5,7.11,1.19
2990,38.5,4.5,7.11,1.19
2991,48.9,13.6,13.95,1.44
2992,38.5,4.5,7.9,1.19
2993,38.5,4.5,7.11,1.19
2994,38.5,4.5,8.69,1.19
2995,36.8,4.5,8.69,1.11
2996,38.5,4.5,8.69,1.19
2997,36.8,4.5,8.69,1.11
2998,38.5,4.5,7.9,1.19
2999,36.8,4.5,7.9,1.11
3000,38.5,4.5,7.9,1.19
3001,36.8,4.5,7.11,1.11
3002,38.5,4.5,7.9,1.19
3003,36.8,4.5,8.69,1.11
3004,36.8,4.5,7.11,1.11
3005,36.8,4.5,7.9,1.11
3006,48.9,13.6,13.95,1.44
3007,38.5,4.5,7.11,1.19
3008,38.5,4.5,7.9,1.19
3009,38.5,4.5,7.11,1.19
3010,38.5,4.5,7.11,1.19
3011,36.8,4.5,7.11,1.11
3012,36.8,4.5,8.69,1.11
3013,36.8,4.5,7.9,1.11
3014,36.8,4.5,8.69,1.11
3015,36.8,4.5,8.69,1.11
3016,38.5,4.5,7.11,1.19
3017,36.8,4.5,8.69,1.11
3018,36.8,4.5,8.69,1.11
3019,36.8,4.5,7.9,1.11
3020,36.8,4.5,8.69,1.11
3021,36.8,4.5,7.9,1.11
3022,36.8,4.5,8.69,1.11
3023,36.8,4.5,7.9,1.11
3024,36.8,4.5,7.9,1.11
3025,36.8,4.5,7.9,1.11
3026,36.8,4.5,8.69,1.11
3027,36.8,4.5,7.9,1.11
3028,36.8,4.5,7.11,1.11
3029,36.8,4.5,7.9,1.11
3030,36.8,4.5,7.11,1.11
3031,36.8,4.5,8.69,1.21
3032,36.8,4.5,7.9,1.11
3033,48.9,13.6,17.05,1.44
3034,36.8,4.5,7.11,1.11
3035,36.8,4.5,7.11,1.11
3036,36.8,4.5,7.9,1.11
3037,36.8,4.5,7.11,1.11
3038,48.9,13.6,17.05,1.44
3039,36.8,4.5,8.69,1.11
3040,36.8,4.5,7.11,1.11
3041,36.8,4.5,8.69,1.11
3042,36.8,4.5,8.69,1.11
3043,36.8,4.5,7.11,1.11
3044,36.8,4.5,7.9,1.11
3045,36.8,4.5,7.11,1.11
